Wavelength,PLANKC_2100
6.1977E+01,1.7788E-21
6.1958E+01,1.9517E-21
6.1939E+01,2.1537E-21
6.1920E+01,2.3530E-21
6.1900E+01,2.5231E-21
6.1881E+01,2.6441E-21
6.1862E+01,2.7100E-21
6.1843E+01,2.7272E-21
6.1824E+01,2.7218E-21
6.1805E+01,2.6665E-21
6.1786E+01,2.5963E-21
6.1767E+01,2.4973E-21
6.1747E+01,2.3804E-21
6.1728E+01,2.2933E-21
6.1709E+01,2.2924E-21
6.1690E+01,2.4165E-21
6.1671E+01,2.6472E-21
6.1652E+01,2.9077E-21
6.1633E+01,3.0644E-21
6.1614E+01,3.0158E-21
6.1595E+01,2.6315E-21
6.1576E+01,1.9645E-21
6.1557E+01,1.1258E-21
6.1538E+01,2.8178E-22
6.1520E+01,2.4708E-22
6.1501E+01,2.0882E-22
6.1482E+01,1.7381E-22
6.1463E+01,1.4599E-22
6.1444E+01,1.2777E-22
6.1425E+01,1.2004E-22
6.1406E+01,1.2496E-22
6.1387E+01,1.3996E-22
6.1369E+01,1.6416E-22
6.1350E+01,1.9379E-22
6.1331E+01,2.2480E-22
6.1312E+01,2.5261E-22
6.1293E+01,2.7372E-22
6.1275E+01,2.8387E-22
6.1256E+01,2.8038E-22
6.1237E+01,2.6308E-22
6.1218E+01,2.3128E-22
6.1200E+01,1.9156E-22
6.1181E+01,1.5413E-22
6.1162E+01,1.2318E-22
6.1143E+01,1.0142E-22
6.1125E+01,9.0034E-23
6.1106E+01,8.6230E-23
6.1087E+01,8.7321E-23
6.1069E+01,9.1405E-23
6.1050E+01,9.6285E-23
6.1031E+01,1.0084E-22
6.1013E+01,1.0226E-22
6.0994E+01,5.2211E-22
6.0976E+01,9.8124E-22
6.0957E+01,1.3381E-21
6.0938E+01,1.4557E-21
6.0920E+01,1.2907E-21
6.0901E+01,9.8708E-22
6.0883E+01,6.5868E-22
6.0864E+01,4.3769E-22
6.0846E+01,3.6515E-22
6.0827E+01,3.8967E-22
6.0809E+01,4.3363E-22
6.0790E+01,4.5454E-22
6.0772E+01,4.4035E-22
6.0753E+01,3.7740E-22
6.0735E+01,2.1249E-22
6.0716E+01,1.3173E-22
6.0698E+01,2.9519E-22
6.0680E+01,3.0939E-22
6.0661E+01,2.7522E-22
6.0643E+01,2.0053E-22
6.0624E+01,1.1858E-22
6.0606E+01,5.5606E-23
6.0588E+01,1.9901E-23
6.0569E+01,5.0884E-24
6.0551E+01,7.3719E-25
6.0533E+01,1.7333E-25
6.0514E+01,8.9393E-26
6.0496E+01,2.3054E-26
6.0478E+01,1.7708E-26
6.0459E+01,4.0148E-25
6.0441E+01,1.2243E-24
6.0423E+01,2.4540E-24
6.0405E+01,3.7943E-24
6.0386E+01,4.7534E-24
6.0368E+01,5.0172E-24
6.0350E+01,4.7888E-24
6.0332E+01,4.4174E-24
6.0314E+01,4.0975E-24
6.0295E+01,4.0733E-24
6.0277E+01,4.2780E-24
6.0259E+01,4.6599E-24
6.0241E+01,4.9893E-24
6.0223E+01,5.2386E-24
6.0205E+01,5.3109E-24
6.0187E+01,5.1890E-24
6.0168E+01,4.9350E-24
6.0150E+01,4.6720E-24
6.0132E+01,1.4795E-23
6.0114E+01,2.2222E-23
6.0096E+01,2.7289E-23
6.0078E+01,3.0356E-23
6.0060E+01,3.1463E-23
6.0042E+01,2.9582E-23
6.0024E+01,2.4116E-23
6.0006E+01,1.3429E-23
5.9988E+01,4.1819E-24
5.9970E+01,1.9419E-23
5.9952E+01,2.2869E-23
5.9934E+01,2.6180E-23
5.9916E+01,2.8758E-23
5.9898E+01,3.0314E-23
5.9880E+01,3.0117E-23
5.9862E+01,2.7639E-23
5.9844E+01,2.2783E-23
5.9827E+01,1.6478E-23
5.9809E+01,1.0044E-23
5.9791E+01,5.0703E-24
5.9773E+01,2.1014E-24
5.9755E+01,1.4602E-24
5.9737E+01,2.9519E-24
5.9719E+01,5.2514E-24
5.9701E+01,6.4203E-24
5.9684E+01,1.6571E-24
5.9666E+01,8.2366E-26
5.9648E+01,9.3814E-24
5.9630E+01,1.6626E-23
5.9613E+01,8.1230E-24
5.9595E+01,2.1337E-23
5.9577E+01,6.2492E-23
5.9559E+01,1.0020E-22
5.9542E+01,1.2636E-22
5.9524E+01,1.3606E-22
5.9506E+01,1.3160E-22
5.9488E+01,1.1533E-22
5.9471E+01,9.3527E-23
5.9453E+01,7.0814E-23
5.9435E+01,5.2497E-23
5.9418E+01,3.9602E-23
5.9400E+01,3.3719E-23
5.9382E+01,3.5094E-23
5.9365E+01,4.2328E-23
5.9347E+01,5.3509E-23
5.9330E+01,6.7210E-23
5.9312E+01,8.0753E-23
5.9294E+01,8.9960E-23
5.9277E+01,9.4084E-23
5.9259E+01,9.0732E-23
5.9242E+01,7.8951E-23
5.9224E+01,6.2737E-23
5.9207E+01,4.4229E-23
5.9189E+01,2.7058E-23
5.9172E+01,1.3857E-23
5.9154E+01,5.0054E-24
5.9137E+01,1.6258E-25
5.9119E+01,4.7599E-25
5.9102E+01,7.2223E-25
5.9084E+01,9.5908E-25
5.9067E+01,4.4731E-24
5.9049E+01,1.0080E-23
5.9032E+01,1.8714E-23
5.9014E+01,2.8816E-23
5.8997E+01,3.5370E-23
5.8980E+01,3.2009E-23
5.8962E+01,1.6688E-23
5.8945E+01,5.2977E-25
5.8928E+01,3.1009E-24
5.8910E+01,1.3559E-24
5.8893E+01,1.1047E-24
5.8875E+01,4.8950E-25
5.8858E+01,1.5166E-25
5.8841E+01,1.9374E-26
5.8824E+01,1.1620E-28
5.8806E+01,9.2489E-27
5.8789E+01,8.7933E-27
5.8772E+01,4.1369E-27
5.8754E+01,9.4304E-27
5.8737E+01,7.5096E-25
5.8720E+01,8.6815E-24
5.8703E+01,3.3274E-23
5.8685E+01,7.1379E-23
5.8668E+01,1.0634E-22
5.8651E+01,1.2424E-22
5.8634E+01,1.1970E-22
5.8617E+01,9.9535E-23
5.8599E+01,7.3501E-23
5.8582E+01,4.8504E-23
5.8565E+01,2.8284E-23
5.8548E+01,1.3276E-23
5.8531E+01,2.7303E-24
5.8514E+01,2.2559E-24
5.8497E+01,1.9378E-24
5.8480E+01,1.8178E-24
5.8462E+01,1.8985E-24
5.8445E+01,2.3014E-24
5.8428E+01,3.2355E-24
5.8411E+01,4.8660E-24
5.8394E+01,7.1595E-24
5.8377E+01,9.6635E-24
5.8360E+01,1.1605E-23
5.8343E+01,1.2122E-23
5.8326E+01,1.1120E-23
5.8309E+01,9.2130E-24
5.8292E+01,5.1227E-23
5.8275E+01,6.9514E-23
5.8258E+01,6.9736E-23
5.8241E+01,6.0384E-23
5.8224E+01,4.8662E-23
5.8207E+01,3.8078E-23
5.8190E+01,2.9672E-23
5.8173E+01,2.3273E-23
5.8156E+01,1.6975E-23
5.8140E+01,9.5369E-24
5.8123E+01,2.0755E-24
5.8106E+01,1.4344E-24
5.8089E+01,4.4281E-25
5.8072E+01,5.1072E-25
5.8055E+01,5.3881E-25
5.8038E+01,5.4089E-25
5.8021E+01,5.3861E-25
5.8005E+01,5.7045E-25
5.7988E+01,6.5882E-25
5.7971E+01,7.0264E-26
5.7954E+01,1.1425E-24
5.7937E+01,3.3419E-24
5.7921E+01,7.2950E-24
5.7904E+01,1.3870E-23
5.7887E+01,2.3480E-23
5.7870E+01,3.5653E-23
5.7854E+01,4.8776E-23
5.7837E+01,6.0960E-23
5.7820E+01,6.9790E-23
5.7803E+01,7.4649E-23
5.7787E+01,7.4641E-23
5.7770E+01,7.0284E-23
5.7753E+01,6.2406E-23
5.7737E+01,5.2556E-23
5.7720E+01,4.2152E-23
5.7703E+01,3.2869E-23
5.7687E+01,2.5188E-23
5.7670E+01,1.9302E-23
5.7654E+01,1.5054E-23
5.7637E+01,1.1992E-23
5.7620E+01,9.7700E-24
5.7604E+01,8.3557E-24
5.7587E+01,6.8993E-24
5.7571E+01,7.7038E-24
5.7554E+01,2.1754E-23
5.7537E+01,3.6031E-23
5.7521E+01,4.9704E-23
5.7504E+01,5.9905E-23
5.7488E+01,6.2661E-23
5.7471E+01,5.8399E-23
5.7455E+01,4.6825E-23
5.7438E+01,3.0751E-23
5.7422E+01,1.2079E-23
5.7405E+01,6.0521E-24
5.7389E+01,9.4624E-24
5.7372E+01,7.8056E-24
5.7356E+01,6.1746E-24
5.7339E+01,4.9766E-24
5.7323E+01,4.7135E-24
5.7307E+01,5.3124E-24
5.7290E+01,6.2070E-24
5.7274E+01,6.3186E-24
5.7257E+01,4.5882E-24
5.7241E+01,1.2104E-24
5.7225E+01,8.4868E-25
5.7208E+01,5.0620E-25
5.7192E+01,2.4234E-25
5.7176E+01,7.3172E-26
5.7159E+01,6.9152E-27
5.7143E+01,2.0166E-26
5.7127E+01,9.8026E-27
5.7110E+01,5.6210E-27
5.7094E+01,5.1856E-27
5.7078E+01,7.5288E-27
5.7061E+01,5.7429E-27
5.7045E+01,2.0080E-26
5.7029E+01,4.4247E-26
5.7013E+01,6.3526E-27
5.6996E+01,1.5604E-25
5.6980E+01,4.4182E-25
5.6964E+01,7.6331E-25
5.6948E+01,1.0112E-24
5.6931E+01,1.1034E-24
5.6915E+01,4.1667E-25
5.6899E+01,8.3169E-25
5.6883E+01,1.8360E-24
5.6867E+01,2.2360E-24
5.6850E+01,2.2824E-24
5.6834E+01,2.7032E-24
5.6818E+01,4.2241E-24
5.6802E+01,7.2157E-24
5.6786E+01,1.1219E-23
5.6770E+01,3.7872E-23
5.6754E+01,6.0393E-23
5.6738E+01,7.4038E-23
5.6721E+01,7.7890E-23
5.6705E+01,7.2723E-23
5.6689E+01,6.2295E-23
5.6673E+01,5.0976E-23
5.6657E+01,4.2038E-23
5.6641E+01,3.5273E-23
5.6625E+01,3.0987E-23
5.6609E+01,2.8901E-23
5.6593E+01,2.8631E-23
5.6577E+01,2.9228E-23
5.6561E+01,2.9247E-23
5.6545E+01,2.7482E-23
5.6529E+01,2.2980E-23
5.6513E+01,1.6414E-23
5.6497E+01,1.0152E-23
5.6481E+01,5.9136E-24
5.6465E+01,3.4887E-24
5.6449E+01,2.0544E-24
5.6433E+01,9.9805E-25
5.6417E+01,5.2170E-25
5.6402E+01,2.4905E-24
5.6386E+01,1.1763E-23
5.6370E+01,3.9081E-23
5.6354E+01,1.0454E-22
5.6338E+01,2.3154E-22
5.6322E+01,4.2543E-22
5.6306E+01,6.4894E-22
5.6290E+01,8.1535E-22
5.6275E+01,8.4178E-22
5.6259E+01,7.3710E-22
5.6243E+01,5.8824E-22
5.6227E+01,4.5686E-22
5.6211E+01,3.7777E-22
5.6196E+01,3.5992E-22
5.6180E+01,3.8213E-22
5.6164E+01,4.2285E-22
5.6148E+01,4.6169E-22
5.6132E+01,4.8037E-22
5.6117E+01,4.6431E-22
5.6101E+01,4.1497E-22
5.6085E+01,3.4295E-22
5.6070E+01,2.5832E-22
5.6054E+01,1.7100E-22
5.6038E+01,8.7540E-23
5.6022E+01,2.1940E-23
5.6007E+01,1.4456E-23
5.5991E+01,9.2758E-24
5.5975E+01,5.8777E-24
5.5960E+01,3.2610E-24
5.5944E+01,5.6082E-25
5.5928E+01,1.0022E-24
5.5913E+01,1.2809E-24
5.5897E+01,1.1211E-24
5.5882E+01,3.8430E-25
5.5866E+01,5.0133E-26
5.5850E+01,1.6694E-24
5.5835E+01,4.1486E-24
5.5819E+01,6.6060E-24
5.5804E+01,8.8790E-24
5.5788E+01,1.1294E-23
5.5772E+01,1.3960E-23
5.5757E+01,1.6749E-23
5.5741E+01,1.9345E-23
5.5726E+01,2.2017E-23
5.5710E+01,2.5307E-23
5.5695E+01,2.9268E-23
5.5679E+01,3.2750E-23
5.5664E+01,1.5008E-22
5.5648E+01,2.2018E-22
5.5633E+01,2.2825E-22
5.5617E+01,1.9955E-22
5.5602E+01,1.5802E-22
5.5586E+01,1.1961E-22
5.5571E+01,8.4521E-23
5.5556E+01,5.1199E-23
5.5540E+01,2.2842E-23
5.5525E+01,4.0401E-24
5.5509E+01,3.1357E-24
5.5494E+01,2.5453E-24
5.5479E+01,2.2714E-24
5.5463E+01,2.2179E-24
5.5448E+01,1.6007E-24
5.5432E+01,2.5189E-24
5.5417E+01,7.5195E-24
5.5402E+01,1.3471E-23
5.5386E+01,2.1938E-23
5.5371E+01,3.4822E-23
5.5356E+01,5.5285E-23
5.5340E+01,8.8328E-23
5.5325E+01,1.4131E-22
5.5310E+01,2.1275E-22
5.5294E+01,2.9093E-22
5.5279E+01,3.5052E-22
5.5264E+01,3.6213E-22
5.5249E+01,3.1048E-22
5.5233E+01,2.2556E-22
5.5218E+01,1.3949E-22
5.5203E+01,7.2905E-23
5.5188E+01,3.0432E-23
5.5172E+01,8.4822E-24
5.5157E+01,2.8913E-25
5.5142E+01,2.1211E-25
5.5127E+01,7.5415E-24
5.5112E+01,2.4639E-23
5.5096E+01,5.4459E-23
5.5081E+01,9.8377E-23
5.5066E+01,1.4945E-22
5.5051E+01,1.9888E-22
5.5036E+01,2.3397E-22
5.5021E+01,2.4508E-22
5.5006E+01,2.2921E-22
5.4990E+01,1.9189E-22
5.4975E+01,1.4924E-22
5.4960E+01,1.2208E-22
5.4945E+01,1.2524E-22
5.4930E+01,1.4233E-22
5.4915E+01,1.4907E-22
5.4900E+01,1.3501E-22
5.4885E+01,9.9688E-23
5.4870E+01,5.8050E-23
5.4855E+01,2.3887E-23
5.4840E+01,5.3000E-24
5.4825E+01,1.3843E-26
5.4810E+01,1.5231E-26
5.4795E+01,2.7755E-25
5.4780E+01,1.1501E-24
5.4765E+01,2.3248E-24
5.4750E+01,3.3158E-24
5.4735E+01,4.0788E-24
5.4720E+01,5.1730E-24
5.4705E+01,9.0614E-25
5.4690E+01,1.0085E-23
5.4675E+01,2.5795E-23
5.4660E+01,4.6770E-23
5.4645E+01,7.0833E-23
5.4630E+01,8.5939E-23
5.4615E+01,8.4632E-23
5.4600E+01,6.7262E-23
5.4585E+01,4.2390E-23
5.4570E+01,1.8232E-23
5.4555E+01,1.5490E-24
5.4540E+01,1.1544E-23
5.4526E+01,9.5241E-24
5.4511E+01,8.1480E-24
5.4496E+01,7.3832E-24
5.4481E+01,7.0071E-24
5.4466E+01,6.8492E-24
5.4451E+01,6.8124E-24
5.4437E+01,6.7966E-24
5.4422E+01,6.6759E-24
5.4407E+01,6.1732E-24
5.4392E+01,5.0977E-24
5.4377E+01,3.4973E-24
5.4363E+01,1.6458E-24
5.4348E+01,9.3621E-27
5.4333E+01,7.5115E-25
5.4318E+01,1.0261E-24
5.4304E+01,9.6470E-25
5.4289E+01,7.8286E-25
5.4274E+01,6.6417E-25
5.4259E+01,7.5278E-25
5.4245E+01,1.0978E-24
5.4230E+01,1.8323E-24
5.4215E+01,3.1490E-24
5.4201E+01,5.3461E-24
5.4186E+01,2.7801E-24
5.4171E+01,1.3218E-23
5.4157E+01,3.9750E-23
5.4142E+01,7.6036E-23
5.4127E+01,1.1678E-22
5.4113E+01,1.6085E-22
5.4098E+01,2.0331E-22
5.4083E+01,2.4442E-22
5.4069E+01,2.7512E-22
5.4054E+01,2.8787E-22
5.4039E+01,2.7103E-22
5.4025E+01,2.2507E-22
5.4010E+01,1.6601E-22
5.3996E+01,1.1129E-22
5.3981E+01,7.2157E-23
5.3967E+01,4.8179E-23
5.3952E+01,3.4065E-23
5.3937E+01,2.5547E-23
5.3923E+01,2.0655E-23
5.3908E+01,1.7368E-23
5.3894E+01,1.4907E-23
5.3879E+01,1.2942E-23
5.3865E+01,1.0954E-23
5.3850E+01,8.8426E-24
5.3836E+01,6.5019E-24
5.3821E+01,3.9154E-24
5.3807E+01,1.1227E-24
5.3792E+01,1.1707E-24
5.3778E+01,1.2067E-24
5.3763E+01,1.2196E-24
5.3749E+01,1.2113E-24
5.3735E+01,1.2165E-24
5.3720E+01,1.3407E-24
5.3706E+01,1.6980E-24
5.3691E+01,2.4682E-24
5.3677E+01,3.7761E-24
5.3662E+01,5.3975E-24
5.3648E+01,6.8985E-24
5.3634E+01,7.7344E-24
5.3619E+01,7.6157E-24
5.3605E+01,6.6220E-24
5.3591E+01,5.1553E-24
5.3576E+01,3.6965E-24
5.3562E+01,1.1346E-23
5.3548E+01,1.1749E-23
5.3533E+01,8.8142E-24
5.3519E+01,5.3901E-24
5.3505E+01,2.6239E-24
5.3490E+01,7.7648E-25
5.3476E+01,1.0691E-26
5.3462E+01,7.7889E-25
5.3447E+01,3.0262E-24
5.3433E+01,5.3577E-24
5.3419E+01,5.1530E-24
5.3405E+01,3.5940E-25
5.3390E+01,6.0759E-24
5.3376E+01,6.2574E-24
5.3362E+01,6.6938E-24
5.3348E+01,7.5450E-24
5.3333E+01,8.8463E-24
5.3319E+01,1.0544E-23
5.3305E+01,1.2618E-23
5.3291E+01,1.4792E-23
5.3277E+01,1.6173E-23
5.3262E+01,1.8749E-23
5.3248E+01,5.4825E-23
5.3234E+01,8.4769E-23
5.3220E+01,1.0112E-22
5.3206E+01,9.9560E-23
5.3191E+01,8.1380E-23
5.3177E+01,5.3578E-23
5.3163E+01,2.5462E-23
5.3149E+01,3.7280E-24
5.3135E+01,2.6686E-24
5.3121E+01,1.9245E-24
5.3107E+01,1.4742E-24
5.3093E+01,1.2143E-24
5.3079E+01,1.0483E-24
5.3064E+01,9.2070E-25
5.3050E+01,8.0797E-25
5.3036E+01,6.8590E-25
5.3022E+01,3.5178E-23
5.3008E+01,8.4167E-23
5.2994E+01,1.4810E-22
5.2980E+01,2.2273E-22
5.2966E+01,2.9798E-22
5.2952E+01,3.6619E-22
5.2938E+01,4.1184E-22
5.2924E+01,4.2418E-22
5.2910E+01,3.9234E-22
5.2896E+01,3.1842E-22
5.2882E+01,2.2153E-22
5.2868E+01,1.2483E-22
5.2854E+01,4.5269E-23
5.2840E+01,1.1413E-23
5.2826E+01,4.4787E-23
5.2812E+01,4.7663E-23
5.2798E+01,5.2799E-23
5.2784E+01,5.9605E-23
5.2770E+01,6.7313E-23
5.2757E+01,7.3879E-23
5.2743E+01,7.6116E-23
5.2729E+01,7.1227E-23
5.2715E+01,5.7176E-23
5.2701E+01,3.5536E-23
5.2687E+01,1.1670E-23
5.2673E+01,5.2009E-24
5.2659E+01,4.2668E-24
5.2645E+01,1.0671E-24
5.2632E+01,8.4254E-25
5.2618E+01,9.2575E-25
5.2604E+01,4.5647E-25
5.2590E+01,7.3247E-25
5.2576E+01,1.9904E-24
5.2562E+01,8.0097E-25
5.2549E+01,1.4023E-25
5.2535E+01,1.1289E-23
5.2521E+01,3.5073E-23
5.2507E+01,6.2881E-23
5.2493E+01,8.1040E-23
5.2480E+01,7.7096E-23
5.2466E+01,5.5965E-23
5.2452E+01,3.1488E-23
5.2438E+01,1.3501E-23
5.2425E+01,3.1194E-24
5.2411E+01,1.9896E-24
5.2397E+01,1.7747E-24
5.2383E+01,1.4162E-24
5.2370E+01,1.1085E-24
5.2356E+01,8.6726E-25
5.2342E+01,7.4238E-25
5.2329E+01,6.8689E-25
5.2315E+01,6.1865E-25
5.2301E+01,4.7772E-25
5.2288E+01,2.4012E-25
5.2274E+01,6.1489E-26
5.2260E+01,2.4793E-25
5.2247E+01,2.3216E-25
5.2233E+01,2.0728E-25
5.2219E+01,1.8487E-25
5.2206E+01,1.6634E-25
5.2192E+01,7.8637E-26
5.2178E+01,1.5142E-25
5.2165E+01,3.8891E-25
5.2151E+01,6.1649E-25
5.2138E+01,7.8664E-25
5.2124E+01,7.8235E-25
5.2110E+01,5.1334E-25
5.2097E+01,1.3247E-25
5.2083E+01,2.1404E-27
5.2070E+01,3.8404E-26
5.2056E+01,9.7716E-26
5.2043E+01,9.7986E-26
5.2029E+01,8.9372E-26
5.2016E+01,7.2191E-26
5.2002E+01,4.8076E-26
5.1989E+01,2.1206E-26
5.1975E+01,8.9695E-29
5.1962E+01,5.1398E-29
5.1948E+01,2.8693E-28
5.1935E+01,6.4439E-27
5.1921E+01,1.6069E-25
5.1908E+01,7.4442E-25
5.1894E+01,1.7892E-24
5.1881E+01,2.8915E-24
5.1867E+01,3.3929E-24
5.1854E+01,2.9816E-24
5.1840E+01,2.0403E-24
5.1827E+01,1.1177E-24
5.1813E+01,5.0219E-25
5.1800E+01,2.0998E-25
5.1787E+01,1.2399E-25
5.1773E+01,1.4463E-25
5.1760E+01,2.4172E-25
5.1746E+01,3.9943E-25
5.1733E+01,5.7215E-25
5.1720E+01,6.8071E-25
5.1706E+01,6.7920E-25
5.1693E+01,5.7375E-25
5.1680E+01,4.1586E-25
5.1666E+01,2.5280E-25
5.1653E+01,1.2529E-25
5.1640E+01,4.6846E-26
5.1626E+01,2.6479E-26
5.1613E+01,8.6134E-27
5.1600E+01,2.1034E-28
5.1586E+01,5.6398E-26
5.1573E+01,1.5280E-25
5.1560E+01,2.8009E-25
5.1546E+01,4.1840E-25
5.1533E+01,5.0564E-25
5.1520E+01,4.6109E-25
5.1507E+01,2.6779E-25
5.1493E+01,1.4127E-26
5.1480E+01,2.4452E-25
5.1467E+01,1.9609E-25
5.1454E+01,1.3716E-25
5.1440E+01,8.0107E-26
5.1427E+01,3.4722E-26
5.1414E+01,5.7435E-27
5.1401E+01,1.1323E-27
5.1387E+01,2.2670E-26
5.1374E+01,8.1211E-26
5.1361E+01,1.6917E-25
5.1348E+01,2.6642E-25
5.1335E+01,3.3364E-25
5.1322E+01,3.3580E-25
5.1308E+01,2.8520E-25
5.1295E+01,2.1253E-25
5.1282E+01,1.4511E-25
5.1269E+01,9.4994E-26
5.1256E+01,6.3942E-26
5.1243E+01,4.7561E-26
5.1230E+01,4.0910E-26
5.1216E+01,4.2004E-26
5.1203E+01,5.0654E-26
5.1190E+01,6.7952E-26
5.1177E+01,9.4587E-26
5.1164E+01,1.2805E-25
5.1151E+01,1.6156E-25
5.1138E+01,1.8542E-25
5.1125E+01,1.8646E-25
5.1112E+01,1.6233E-25
5.1099E+01,1.2145E-25
5.1086E+01,8.1681E-26
5.1073E+01,5.9731E-26
5.1059E+01,6.1733E-26
5.1046E+01,7.4559E-26
5.1033E+01,8.3351E-26
5.1020E+01,8.1294E-26
5.1007E+01,7.3374E-26
5.0994E+01,7.3698E-26
5.0981E+01,8.6665E-26
5.0968E+01,8.9671E-26
5.0955E+01,3.0537E-26
5.0942E+01,3.8563E-26
5.0929E+01,4.4647E-26
5.0917E+01,4.7406E-26
5.0904E+01,4.5527E-26
5.0891E+01,3.8555E-26
5.0878E+01,2.6958E-26
5.0865E+01,1.3102E-26
5.0852E+01,4.9417E-28
5.0839E+01,2.6323E-28
5.0826E+01,8.0404E-29
5.0813E+01,2.8400E-28
5.0800E+01,2.7404E-28
5.0787E+01,2.5118E-28
5.0774E+01,2.2095E-28
5.0761E+01,1.8802E-28
5.0749E+01,1.5622E-28
5.0736E+01,1.2726E-28
5.0723E+01,9.9766E-29
5.0710E+01,7.0168E-29
5.0697E+01,3.5346E-29
5.0684E+01,6.7251E-28
5.0671E+01,1.7781E-27
5.0659E+01,3.1437E-27
5.0646E+01,4.5391E-27
5.0633E+01,5.7190E-27
5.0620E+01,6.5341E-27
5.0607E+01,1.8256E-26
5.0594E+01,3.6481E-27
5.0582E+01,5.1448E-27
5.0569E+01,4.4277E-27
5.0556E+01,1.9673E-27
5.0543E+01,1.0196E-27
5.0531E+01,2.7210E-27
5.0518E+01,2.9717E-27
5.0505E+01,3.4956E-27
5.0492E+01,4.3751E-27
5.0480E+01,5.8776E-27
5.0467E+01,8.6189E-27
5.0454E+01,1.3242E-26
5.0441E+01,8.8505E-27
5.0429E+01,2.8124E-26
5.0416E+01,2.9003E-26
5.0403E+01,7.1564E-26
5.0391E+01,8.4599E-26
5.0378E+01,8.6495E-26
5.0365E+01,7.7821E-26
5.0352E+01,6.0315E-26
5.0340E+01,3.4194E-26
5.0327E+01,1.7722E-27
5.0314E+01,3.9749E-26
5.0302E+01,4.0650E-26
5.0289E+01,3.9036E-26
5.0277E+01,3.4878E-26
5.0264E+01,2.9726E-26
5.0251E+01,2.5014E-26
5.0239E+01,2.1480E-26
5.0226E+01,2.0100E-26
5.0213E+01,4.1866E-26
5.0201E+01,2.8415E-26
5.0188E+01,5.0526E-27
5.0176E+01,2.1220E-26
5.0163E+01,4.2683E-26
5.0150E+01,7.3485E-26
5.0138E+01,4.1753E-26
5.0125E+01,2.1879E-26
5.0113E+01,3.3483E-26
5.0100E+01,2.3096E-26
5.0088E+01,7.1082E-27
5.0075E+01,1.3861E-27
5.0063E+01,3.7941E-26
5.0050E+01,1.6679E-25
5.0038E+01,2.6207E-25
5.0025E+01,7.2358E-25
5.0013E+01,3.2017E-24
5.0000E+01,6.8088E-24
4.9987E+01,1.0222E-23
4.9975E+01,1.1812E-23
4.9963E+01,1.0622E-23
4.9950E+01,7.6618E-24
4.9938E+01,4.5180E-24
4.9925E+01,8.0793E-24
4.9913E+01,4.8065E-24
4.9900E+01,2.0550E-24
4.9888E+01,8.6433E-25
4.9875E+01,4.2540E-25
4.9863E+01,2.4648E-25
4.9850E+01,1.6073E-25
4.9838E+01,1.5127E-25
4.9826E+01,2.1122E-25
4.9813E+01,3.1684E-25
4.9801E+01,4.1410E-25
4.9788E+01,4.6509E-25
4.9776E+01,4.6607E-25
4.9764E+01,4.4070E-25
4.9751E+01,3.9255E-25
4.9739E+01,3.2369E-25
4.9727E+01,2.4126E-25
4.9714E+01,1.5966E-25
4.9702E+01,9.1747E-26
4.9689E+01,4.2271E-26
4.9677E+01,8.9248E-27
4.9665E+01,7.8719E-27
4.9652E+01,7.5129E-27
4.9640E+01,7.5860E-27
4.9628E+01,7.8468E-27
4.9615E+01,8.1077E-27
4.9603E+01,8.1652E-27
4.9591E+01,8.0689E-27
4.9579E+01,7.6537E-27
4.9566E+01,7.0310E-27
4.9554E+01,6.0987E-27
4.9542E+01,5.0485E-27
4.9529E+01,3.9175E-27
4.9517E+01,2.9630E-27
4.9505E+01,2.2449E-27
4.9493E+01,1.8113E-27
4.9480E+01,1.7166E-27
4.9468E+01,1.8807E-27
4.9456E+01,2.1592E-27
4.9444E+01,2.3829E-27
4.9432E+01,2.4664E-27
4.9419E+01,2.3775E-27
4.9407E+01,2.1532E-27
4.9395E+01,1.8496E-27
4.9383E+01,1.5683E-27
4.9371E+01,1.3400E-27
4.9358E+01,1.1860E-27
4.9346E+01,1.1152E-27
4.9334E+01,1.1237E-27
4.9322E+01,1.1752E-27
4.9310E+01,1.2715E-27
4.9298E+01,1.4011E-27
4.9285E+01,1.5491E-27
4.9273E+01,1.6944E-27
4.9261E+01,1.4469E-27
4.9249E+01,5.1907E-27
4.9237E+01,8.8823E-27
4.9225E+01,1.0589E-26
4.9213E+01,5.1204E-27
4.9200E+01,5.1967E-27
4.9188E+01,6.1259E-27
4.9176E+01,6.3414E-27
4.9164E+01,6.5033E-27
4.9152E+01,6.5784E-27
4.9140E+01,6.6547E-27
4.9128E+01,6.5889E-27
4.9116E+01,6.3845E-27
4.9104E+01,6.0037E-27
4.9092E+01,5.4101E-27
4.9080E+01,4.6682E-27
4.9068E+01,3.8766E-27
4.9056E+01,3.1811E-27
4.9044E+01,2.6978E-27
4.9032E+01,2.4298E-27
4.9020E+01,2.2266E-27
4.9008E+01,2.0323E-27
4.8996E+01,1.8100E-27
4.8984E+01,1.6653E-27
4.8972E+01,1.6820E-27
4.8960E+01,1.8333E-27
4.8948E+01,1.9055E-27
4.8936E+01,2.1713E-27
4.8924E+01,1.8406E-26
4.8912E+01,3.8778E-26
4.8900E+01,4.9108E-26
4.8888E+01,4.2796E-26
4.8876E+01,2.1742E-26
4.8864E+01,8.3717E-27
4.8852E+01,2.3366E-26
4.8840E+01,2.1793E-26
4.8828E+01,1.8272E-26
4.8816E+01,1.2773E-26
4.8804E+01,5.6222E-27
4.8792E+01,2.5620E-27
4.8780E+01,5.1049E-27
